,Start_date_of_CEWS_period,RegionCode,RegionName,RuralUrbanFlag,CMACAFlag,Number_business_locations,Subsidy_amount,Supported_employees,CEWS_rehire_count,province_regionCode,province_regionName
22950,2020-08-30,4801006,Medicine Hat,URBAN,Not applicable,560,"6,855,000","6,850",25,48,Alberta
22951,2020-08-30,4801008,Forty Mile County No. 8,RURAL,Not applicable,5,"18,000",10,0,48,Alberta
22952,2020-08-30,4801009,Foremost,RURAL,Not applicable,0,,,0,48,Alberta
22953,2020-08-30,4801014,Bow Island,RURAL,Not applicable,10,"151,000",117,0,48,Alberta
22954,2020-08-30,4801018,Redcliff,URBAN,Not applicable,70,"1,412,000",742,5,48,Alberta
22955,2020-08-30,4802001,Warner County No. 5,RURAL,Not applicable,5,,,0,48,Alberta
22956,2020-08-30,4802002,Coutts,RURAL,Not applicable,5,,,0,48,Alberta
22957,2020-08-30,4802004,Milk River,RURAL,Not applicable,5,,,0,48,Alberta
22958,2020-08-30,4802008,Raymond,RURAL,Not applicable,5,"15,000",20,0,48,Alberta
22959,2020-08-30,4802009,Stirling,RURAL,Not applicable,5,"32,000",23,0,48,Alberta
22960,2020-08-30,4802011,Lethbridge County,URBAN,Not applicable,45,"945,000",903,0,48,Alberta
22961,2020-08-30,4802012,Lethbridge,URBAN,Not applicable,765,"8,152,000","9,696",40,48,Alberta
22962,2020-08-30,4802013,Coalhurst,URBAN,Not applicable,5,,,0,48,Alberta
22963,2020-08-30,4802014,Nobleford,URBAN,Not applicable,5,"44,000",26,0,48,Alberta
22964,2020-08-30,4802016,Barons,URBAN,Not applicable,0,,,0,48,Alberta
22965,2020-08-30,4802018,Picture Butte,URBAN,Not applicable,5,,77,0,48,Alberta
22966,2020-08-30,4802019,Coaldale,URBAN,Not applicable,30,"461,000",345,0,48,Alberta
22967,2020-08-30,4802021,Taber,RURAL,Not applicable,25,"948,000",585,0,48,Alberta
22968,2020-08-30,4802022,Taber,RURAL,Not applicable,80,"2,290,000","1,593",5,48,Alberta
22969,2020-08-30,4802029,Vauxhall,RURAL,Not applicable,0,,,0,48,Alberta
22970,2020-08-30,4802031,Newell County,URBAN,Not applicable,15,"89,000",47,0,48,Alberta
22971,2020-08-30,4802034,Brooks,URBAN,Not applicable,160,"3,196,000","1,885",10,48,Alberta
22972,2020-08-30,4802036,Duchess,URBAN,Not applicable,5,"39,000",20,0,48,Alberta
22973,2020-08-30,4802039,Bassano,URBAN,Not applicable,10,"120,000",87,0,48,Alberta
22974,2020-08-30,4803001,Cardston County,RURAL,Not applicable,0,,,0,48,Alberta
22975,2020-08-30,4803002,Magrath,RURAL,Not applicable,5,,,0,48,Alberta
22976,2020-08-30,4803003,Improvement District No.  4 Waterton,RURAL,Not applicable,5,"71,000",118,0,48,Alberta
22977,2020-08-30,4803004,Cardston,RURAL,Not applicable,15,"91,000",124,0,48,Alberta
22978,2020-08-30,4803006,Glenwood,RURAL,Not applicable,0,,,0,48,Alberta
22979,2020-08-30,4803011,Pincher Creek No. 9,RURAL,Not applicable,0,,,0,48,Alberta
22980,2020-08-30,4803014,Pincher Creek,RURAL,Not applicable,35,"360,000",409,0,48,Alberta
22981,2020-08-30,4803018,Willow Creek No. 26,RURAL,Not applicable,0,,,0,48,Alberta
22982,2020-08-30,4803019,Fort Macleod,RURAL,Not applicable,20,"125,000",153,0,48,Alberta
22983,2020-08-30,4803021,Granum,RURAL,Not applicable,0,,,0,48,Alberta
22984,2020-08-30,4803022,Claresholm,RURAL,Not applicable,30,"163,000",247,0,48,Alberta
22985,2020-08-30,4803026,Nanton,RURAL,Not applicable,20,"204,000",139,0,48,Alberta
22986,2020-08-30,4803801,Piikani 147,RURAL,Not applicable,0,,,0,48,Alberta
22987,2020-08-30,4803802,Blood 148,RURAL,Not applicable,0,,,0,48,Alberta
22988,2020-08-30,4804001,Acadia No. 34,RURAL,Not applicable,5,"73,000",67,0,48,Alberta
22989,2020-08-30,4804004,Special Area No. 2,RURAL,Not applicable,5,"41,000",33,0,48,Alberta
22990,2020-08-30,4804011,Hanna,RURAL,Not applicable,25,"289,000",252,0,48,Alberta
22991,2020-08-30,4804012,Special Area No. 3,RURAL,Not applicable,10,"63,000",105,0,48,Alberta
22992,2020-08-30,4804020,Special Area No. 4,RURAL,Not applicable,5,"91,000",55,0,48,Alberta
22993,2020-08-30,4804021,Veteran,RURAL,Not applicable,0,,,0,48,Alberta
22994,2020-08-30,4804022,Consort,RURAL,Not applicable,15,"107,000",84,0,48,Alberta
22995,2020-08-30,4805001,Vulcan County,RURAL,Not applicable,5,"43,000",34,0,48,Alberta
22996,2020-08-30,4805006,Vulcan,RURAL,Not applicable,20,"140,000",174,0,48,Alberta
22997,2020-08-30,4805008,Lomond,RURAL,Not applicable,0,0,0,0,48,Alberta
22998,2020-08-30,4805012,Wheatland County,RURAL,Not applicable,95,"1,396,000","1,236",5,48,Alberta
22999,2020-08-30,4805019,Hussar,RURAL,Not applicable,0,0,0,0,48,Alberta
23000,2020-08-30,4805021,Standard,RURAL,Not applicable,5,"249,000",151,0,48,Alberta
23001,2020-08-30,4805022,Rockyford,RURAL,Not applicable,0,,4,0,48,Alberta
23002,2020-08-30,4805026,Drumheller,RURAL,Not applicable,30,"190,000",222,5,48,Alberta
23003,2020-08-30,4805031,Starland County,RURAL,Not applicable,5,"16,000",7,0,48,Alberta
23004,2020-08-30,4805034,Delia,RURAL,Not applicable,0,,,0,48,Alberta
23005,2020-08-30,4805038,Morrin,RURAL,Not applicable,0,,,0,48,Alberta
23006,2020-08-30,4805041,Kneehill County,RURAL,Not applicable,5,"57,000",85,0,48,Alberta
23007,2020-08-30,4805044,Acme,RURAL,Not applicable,5,"376,000",202,0,48,Alberta
23008,2020-08-30,4805046,Linden,RURAL,Not applicable,5,"224,000",138,0,48,Alberta
23009,2020-08-30,4805048,Three Hills,RURAL,Not applicable,50,"560,000",440,5,48,Alberta
23010,2020-08-30,4805049,Trochu,RURAL,Not applicable,0,,,0,48,Alberta
23011,2020-08-30,4805802,Siksika 146,RURAL,Not applicable,0,,9,0,48,Alberta
23012,2020-08-30,4806001,Foothills No. 31,RURAL,Not applicable,130,"1,164,000","2,084",10,48,Alberta
23013,2020-08-30,4806008,Longview,RURAL,Not applicable,5,"34,000",32,0,48,Alberta
23014,2020-08-30,4806009,Turner Valley,RURAL,Not applicable,10,"72,000",57,0,48,Alberta
23015,2020-08-30,4806011,Black Diamond,RURAL,Not applicable,5,"31,000",64,0,48,Alberta
23016,2020-08-30,4806014,Rocky View County,URBAN,Not applicable,490,"7,809,000","6,757",30,48,Alberta
23017,2020-08-30,4806016,Calgary,URBAN,Not applicable,"11,755","260,357,000","199,511",835,48,Alberta
23018,2020-08-30,4806017,Chestermere,URBAN,Not applicable,95,"726,000",715,0,48,Alberta
23019,2020-08-30,4806019,Cochrane,URBAN,Not applicable,190,"1,828,000","1,573",10,48,Alberta
23020,2020-08-30,4806021,Airdrie,URBAN,Not applicable,360,"6,792,000","5,904",40,48,Alberta
23021,2020-08-30,4806022,Irricana,URBAN,Not applicable,0,,,0,48,Alberta
23022,2020-08-30,4806024,Beiseker,URBAN,Not applicable,5,,,0,48,Alberta
23023,2020-08-30,4806026,Crossfield,URBAN,Not applicable,35,"885,000",574,5,48,Alberta
23024,2020-08-30,4806028,Mountain View County,RURAL,Not applicable,15,"95,000",68,0,48,Alberta
23025,2020-08-30,4806029,Carstairs,RURAL,Not applicable,30,"392,000",240,0,48,Alberta
23026,2020-08-30,4806031,Cremona,RURAL,Not applicable,5,"230,000",100,0,48,Alberta
23027,2020-08-30,4806032,Didsbury,RURAL,Not applicable,30,"395,000",454,0,48,Alberta
23028,2020-08-30,4806034,Olds,RURAL,Not applicable,90,"1,379,000","1,110",10,48,Alberta
23029,2020-08-30,4806036,Sundre,RURAL,Not applicable,50,"682,000",498,5,48,Alberta
23030,2020-08-30,4806804,Tsuu T'ina Nation 145 (Sarcee 145),URBAN,Not applicable,10,"335,000",471,0,48,Alberta
23031,2020-08-30,4807001,Provost No. 52,RURAL,Not applicable,30,"402,000",436,0,48,Alberta
23032,2020-08-30,4807002,Provost,RURAL,Not applicable,65,"686,000",448,5,48,Alberta
23033,2020-08-30,4807006,Hughenden,RURAL,Not applicable,0,,,0,48,Alberta
23034,2020-08-30,4807008,Amisk,RURAL,Not applicable,0,,,0,48,Alberta
23035,2020-08-30,4807011,Paintearth County No. 18,RURAL,Not applicable,5,,54,0,48,Alberta
23036,2020-08-30,4807012,Coronation,RURAL,Not applicable,15,"160,000",105,0,48,Alberta
23037,2020-08-30,4807014,Castor,RURAL,Not applicable,10,"37,000",53,0,48,Alberta
23038,2020-08-30,4807019,Stettler County No. 6,RURAL,Not applicable,5,"44,000",22,0,48,Alberta
23039,2020-08-30,4807026,Stettler,RURAL,Not applicable,95,"1,094,000","1,084",5,48,Alberta
23040,2020-08-30,4807029,Donalda,RURAL,Not applicable,0,,,0,48,Alberta
23041,2020-08-30,4807031,Flagstaff County,RURAL,Not applicable,10,"339,000",192,0,48,Alberta
23042,2020-08-30,4807036,Forestburg,RURAL,Not applicable,5,,84,0,48,Alberta
23043,2020-08-30,4807038,Heisler,RURAL,Not applicable,0,,,0,48,Alberta
23044,2020-08-30,4807039,Daysland,RURAL,Not applicable,10,"38,000",29,0,48,Alberta
23045,2020-08-30,4807042,Killam,RURAL,Not applicable,15,"127,000",99,0,48,Alberta
23046,2020-08-30,4807044,Sedgewick,RURAL,Not applicable,5,"21,000",31,0,48,Alberta
23047,2020-08-30,4807049,Wainwright No. 61,RURAL,Not applicable,5,"82,000",76,0,48,Alberta
23048,2020-08-30,4807051,Chauvin,RURAL,Not applicable,10,"271,000",219,0,48,Alberta
23049,2020-08-30,4807052,Edgerton,RURAL,Not applicable,5,"27,000",18,0,48,Alberta
23050,2020-08-30,4807054,Wainwright,RURAL,Not applicable,85,"953,000",925,5,48,Alberta
23051,2020-08-30,4807056,Irma,RURAL,Not applicable,0,,,0,48,Alberta
23052,2020-08-30,4808001,Red Deer County,RURAL,Not applicable,255,"5,323,000","3,586",15,48,Alberta
23053,2020-08-30,4808005,Jarvis Bay,URBAN,Not applicable,0,,,0,48,Alberta
23054,2020-08-30,4808006,Bowden,RURAL,Not applicable,0,,,0,48,Alberta
23055,2020-08-30,4808008,Innisfail,RURAL,Not applicable,55,"1,216,000",702,0,48,Alberta
23056,2020-08-30,4808009,Penhold,RURAL,Not applicable,5,"25,000",21,0,48,Alberta
23057,2020-08-30,4808012,Sylvan Lake,URBAN,Not applicable,125,,,10,48,Alberta
23058,2020-08-30,4808022,Lacombe County,RURAL,Not applicable,35,"718,000",549,5,48,Alberta
23059,2020-08-30,4808023,Birchcliff,RURAL,Not applicable,5,"21,000",19,0,48,Alberta
23060,2020-08-30,4808024,Eckville,RURAL,Not applicable,40,"391,000",348,0,48,Alberta
23061,2020-08-30,4808026,Bentley,RURAL,Not applicable,10,"96,000",75,0,48,Alberta
23062,2020-08-30,4808029,Blackfalds,RURAL,Not applicable,60,"2,178,000","1,247",5,48,Alberta
23063,2020-08-30,4808032,Clive,RURAL,Not applicable,5,"15,000",20,0,48,Alberta
23064,2020-08-30,4808034,Alix,RURAL,Not applicable,0,,,0,48,Alberta
23065,2020-08-30,4808038,Ponoka County,RURAL,Not applicable,10,"141,000",106,0,48,Alberta
23066,2020-08-30,4808039,Ponoka,RURAL,Not applicable,75,"854,000",712,5,48,Alberta
23067,2020-08-30,4808044,Rimbey,RURAL,Not applicable,30,"291,000",217,0,48,Alberta
23068,2020-08-30,4809002,Clearwater County,RURAL,Not applicable,25,"470,000",258,0,48,Alberta
23069,2020-08-30,4809015,Rocky Mountain House,RURAL,Not applicable,105,"1,580,000","1,312",10,48,Alberta
23070,2020-08-30,4809810,Big Horn 144A,RURAL,Not applicable,0,,,0,48,Alberta
23071,2020-08-30,4810001,Camrose County,RURAL,Not applicable,15,"276,000",183,0,48,Alberta
23072,2020-08-30,4810002,Bashaw,RURAL,Not applicable,5,"31,000",27,0,48,Alberta
23073,2020-08-30,4810006,Edberg,RURAL,Not applicable,0,,,0,48,Alberta
23074,2020-08-30,4810009,Bawlf,RURAL,Not applicable,0,,,0,48,Alberta
23075,2020-08-30,4810014,Hay Lakes,RURAL,Not applicable,5,,12,0,48,Alberta
23076,2020-08-30,4810016,Beaver County,RURAL,Not applicable,25,"104,000",85,5,48,Alberta
23077,2020-08-30,4810021,Holden,RURAL,Not applicable,0,,,0,48,Alberta
23078,2020-08-30,4810022,Viking,RURAL,Not applicable,10,"43,000",40,0,48,Alberta
23079,2020-08-30,4810026,Minburn County No. 27,RURAL,Not applicable,0,,,0,48,Alberta
23080,2020-08-30,4810028,Vegreville,RURAL,Not applicable,50,"504,000",425,5,48,Alberta
23081,2020-08-30,4810034,Mannville,RURAL,Not applicable,10,"62,000",49,0,48,Alberta
23082,2020-08-30,4810036,Vermilion River County,RURAL,Not applicable,30,"412,000",238,0,48,Alberta
23083,2020-08-30,4810038,Paradise Valley,RURAL,Not applicable,0,,,0,48,Alberta
23084,2020-08-30,4810041,Kitscoty,RURAL,Not applicable,20,"126,000",84,0,48,Alberta
23085,2020-08-30,4810042,Vermilion,RURAL,Not applicable,50,"474,000",482,0,48,Alberta
23086,2020-08-30,4810044,Marwayne,RURAL,Not applicable,0,,,0,48,Alberta
23087,2020-08-30,4810046,Dewberry,RURAL,Not applicable,0,,,0,48,Alberta
23088,2020-08-30,4810048,Two Hills County No. 21,RURAL,Not applicable,0,,,0,48,Alberta
23089,2020-08-30,4810051,Myrnam,RURAL,Not applicable,0,,,0,48,Alberta
23090,2020-08-30,4810052,Two Hills,RURAL,Not applicable,10,"108,000",77,0,48,Alberta
23091,2020-08-30,4810058,Lamont County,RURAL,Not applicable,5,"30,000",14,0,48,Alberta
23092,2020-08-30,4810061,Mundare,RURAL,Not applicable,0,,,0,48,Alberta
23093,2020-08-30,4810062,Chipman,RURAL,Not applicable,0,,,0,48,Alberta
23094,2020-08-30,4810064,Lamont,RURAL,Not applicable,10,"145,000",85,0,48,Alberta
23095,2020-08-30,4810066,Bruderheim,URBAN,Not applicable,10,"211,000",141,0,48,Alberta
23096,2020-08-30,4811001,Wetaskiwin County No. 10,RURAL,Not applicable,20,"156,000",140,0,48,Alberta
23097,2020-08-30,4811011,Millet,RURAL,Not applicable,0,,,0,48,Alberta
23098,2020-08-30,4811012,Leduc County,URBAN,Not applicable,335,"12,979,000","7,048",25,48,Alberta
23099,2020-08-30,4811013,Beaumont,URBAN,Not applicable,60,"443,000",440,5,48,Alberta
23100,2020-08-30,4811016,Leduc,URBAN,Not applicable,445,"8,408,000","5,649",20,48,Alberta
23101,2020-08-30,4811018,Devon,URBAN,Not applicable,30,"257,000",169,0,48,Alberta
23102,2020-08-30,4811019,Calmar,URBAN,Not applicable,10,"91,000",63,0,48,Alberta
23103,2020-08-30,4811021,Thorsby,URBAN,Not applicable,15,"159,000",155,0,48,Alberta
23104,2020-08-30,4811024,Warburg,URBAN,Not applicable,0,,,0,48,Alberta
23105,2020-08-30,4811031,Drayton Valley,RURAL,Not applicable,215,"3,369,000","2,438",10,48,Alberta
23106,2020-08-30,4811032,Brazeau County,RURAL,Not applicable,20,"382,000",188,5,48,Alberta
23107,2020-08-30,4811034,Parkland County,URBAN,Not applicable,240,"8,007,000","4,885",10,48,Alberta
23108,2020-08-30,4811045,Wabamun,URBAN,Not applicable,0,,,0,48,Alberta
23109,2020-08-30,4811046,Spring Lake,URBAN,Not applicable,0,"10,000",4,0,48,Alberta
23110,2020-08-30,4811048,Stony Plain,URBAN,Not applicable,115,"881,000","1,022",5,48,Alberta
23111,2020-08-30,4811049,Spruce Grove,URBAN,Not applicable,240,"3,083,000","3,080",10,48,Alberta
23112,2020-08-30,4811052,Strathcona County,URBAN,Not applicable,760,"12,106,000","10,676",40,48,Alberta
23113,2020-08-30,4811056,Fort Saskatchewan,URBAN,Not applicable,130,"2,311,000","2,180",10,48,Alberta
23114,2020-08-30,4811059,Sturgeon County,URBAN,Not applicable,115,"1,435,000",991,5,48,Alberta
23115,2020-08-30,4811061,Edmonton,URBAN,Not applicable,"8,580","144,388,000","133,764",635,48,Alberta
23116,2020-08-30,4811062,St. Albert,URBAN,Not applicable,450,"5,796,000","5,173",40,48,Alberta
23117,2020-08-30,4811064,Gibbons,URBAN,Not applicable,10,"561,000",567,0,48,Alberta
23118,2020-08-30,4811065,Redwater,URBAN,Not applicable,20,"211,000",153,0,48,Alberta
23119,2020-08-30,4811066,Bon Accord,URBAN,Not applicable,0,,,0,48,Alberta
23120,2020-08-30,4811068,Morinville,URBAN,Not applicable,40,"678,000",447,0,48,Alberta
23121,2020-08-30,4811069,Legal,URBAN,Not applicable,0,,,0,48,Alberta
23122,2020-08-30,4811801,Ermineskin 138,RURAL,Not applicable,5,"48,000",37,0,48,Alberta
23123,2020-08-30,4811802,Pigeon Lake 138A,RURAL,Not applicable,5,"7,000",,0,48,Alberta
23124,2020-08-30,4811803,Louis Bull 138B,RURAL,Not applicable,0,,,0,48,Alberta
23125,2020-08-30,4811804,Stony Plain 135,URBAN,Not applicable,10,"1,393,000","1,313",0,48,Alberta
23126,2020-08-30,4811806,Wabamun 133A,URBAN,Not applicable,0,,14,0,48,Alberta
23127,2020-08-30,4812004,Bonnyville No. 87,RURAL,Not applicable,35,"281,000",192,0,48,Alberta
23128,2020-08-30,4812009,Bonnyville,RURAL,Not applicable,165,"4,358,000","3,025",10,48,Alberta
23129,2020-08-30,4812014,St. Paul County No. 19,RURAL,Not applicable,0,,,0,48,Alberta
23130,2020-08-30,4812016,Elk Point,RURAL,Not applicable,40,"493,000",312,5,48,Alberta
23131,2020-08-30,4812018,St. Paul,RURAL,Not applicable,110,"1,007,000",985,5,48,Alberta
23132,2020-08-30,4812022,Smoky Lake County,RURAL,Not applicable,5,,28,0,48,Alberta
23133,2020-08-30,4812029,Smoky Lake,RURAL,Not applicable,5,"22,000",24,0,48,Alberta
23134,2020-08-30,4812037,Lac la Biche County,RURAL,Not applicable,85,"1,184,000",804,5,48,Alberta
23135,2020-08-30,4812802,Unipouheos 121,RURAL,Not applicable,0,,,0,48,Alberta
23136,2020-08-30,4813001,Lac Ste. Anne County,RURAL,Not applicable,25,"313,000",172,0,48,Alberta
23137,2020-08-30,4813002,Mayerthorpe,RURAL,Not applicable,25,"86,000",76,0,48,Alberta
23138,2020-08-30,4813012,Alberta Beach,RURAL,Not applicable,0,,,0,48,Alberta
23139,2020-08-30,4813014,Onoway,RURAL,Not applicable,20,"138,000",67,0,48,Alberta
23140,2020-08-30,4813018,Barrhead County No. 11,RURAL,Not applicable,5,"64,000",36,0,48,Alberta
23141,2020-08-30,4813019,Barrhead,RURAL,Not applicable,25,"401,000",323,0,48,Alberta
23142,2020-08-30,4813028,Westlock County,RURAL,Not applicable,15,"146,000",98,0,48,Alberta
23143,2020-08-30,4813029,Woodlands County,RURAL,Not applicable,0,,,0,48,Alberta
23144,2020-08-30,4813030,Whitecourt,RURAL,Not applicable,205,"3,620,000","2,932",15,48,Alberta
23145,2020-08-30,4813031,Westlock,RURAL,Not applicable,50,"522,000",658,0,48,Alberta
23146,2020-08-30,4813036,Thorhild County,RURAL,Not applicable,10,"265,000",121,0,48,Alberta
23147,2020-08-30,4813044,Athabasca County,RURAL,Not applicable,5,"31,000",23,0,48,Alberta
23148,2020-08-30,4813046,Boyle,RURAL,Not applicable,15,"350,000",804,0,48,Alberta
23149,2020-08-30,4813048,Athabasca,RURAL,Not applicable,55,"1,266,000",849,0,48,Alberta
23150,2020-08-30,4814003,Yellowhead County,RURAL,Not applicable,75,"1,193,000",660,5,48,Alberta
23151,2020-08-30,4814019,Hinton,RURAL,Not applicable,105,"1,604,000","1,399",5,48,Alberta
23152,2020-08-30,4814024,Edson,RURAL,Not applicable,170,"2,736,000","2,010",10,48,Alberta
23153,2020-08-30,4815007,Crowsnest Pass,RURAL,Not applicable,30,"177,000",200,0,48,Alberta
23154,2020-08-30,4815013,Kananaskis,RURAL,Not applicable,5,"668,000",397,0,48,Alberta
23155,2020-08-30,4815015,Bighorn No. 8,RURAL,Not applicable,10,"70,000",55,0,48,Alberta
23156,2020-08-30,4815032,Improvement District No.  9 Banff,RURAL,Not applicable,35,"2,249,000","1,138",0,48,Alberta
23157,2020-08-30,4815033,Jasper,RURAL,Not applicable,105,"2,568,000","1,931",5,48,Alberta
23158,2020-08-30,4815035,Banff,RURAL,Not applicable,230,"7,999,000","4,985",25,48,Alberta
23159,2020-08-30,4815802,"Stoney 142, 143, 144",RURAL,Not applicable,0,,,0,48,Alberta
23160,2020-08-30,4816037,Wood Buffalo,URBAN,Not applicable,495,"25,168,000","19,277",30,48,Alberta
23161,2020-08-30,4816817,Janvier 194,URBAN,Not applicable,0,,,0,48,Alberta
23162,2020-08-30,4816859,Fort Mackay,URBAN,Not applicable,10,,,0,48,Alberta
23163,2020-08-30,4817021,High Prairie,RURAL,Not applicable,35,"280,000",262,0,48,Alberta
23164,2020-08-30,4817024,Swan Hills,RURAL,Not applicable,20,"877,000",509,0,48,Alberta
23165,2020-08-30,4817026,Northern Sunrise County,RURAL,Not applicable,10,"66,000",55,5,48,Alberta
23166,2020-08-30,4817027,Big Lakes County,RURAL,Not applicable,5,"150,000",,0,48,Alberta
23167,2020-08-30,4817029,Slave Lake,RURAL,Not applicable,110,"2,176,000","1,411",5,48,Alberta
23168,2020-08-30,4817031,Opportunity No. 17,RURAL,Not applicable,25,"263,000",161,5,48,Alberta
23169,2020-08-30,4817033,Lesser Slave River No.124,RURAL,Not applicable,0,"22,000",11,0,48,Alberta
23170,2020-08-30,4817039,Nampa,RURAL,Not applicable,0,,,0,48,Alberta
23171,2020-08-30,4817062,Clear Hills,RURAL,Not applicable,35,"296,000",261,0,48,Alberta
23172,2020-08-30,4817064,Hines Creek,RURAL,Not applicable,5,"11,000",24,0,48,Alberta
23173,2020-08-30,4817076,Northern Lights County,RURAL,Not applicable,0,,,0,48,Alberta
23174,2020-08-30,4817078,Manning,RURAL,Not applicable,30,"314,000",193,5,48,Alberta
23175,2020-08-30,4817093,High Level,RURAL,Not applicable,60,"556,000",487,5,48,Alberta
23176,2020-08-30,4817095,Mackenzie County,RURAL,Not applicable,70,"1,560,000","1,252",5,48,Alberta
23177,2020-08-30,4817097,Rainbow Lake,RURAL,Not applicable,15,"199,000",104,5,48,Alberta
23178,2020-08-30,4817831,Swan River 150E,RURAL,Not applicable,5,"34,000",17,0,48,Alberta
23179,2020-08-30,4817856,Woodland Cree 226,RURAL,Not applicable,0,,,0,48,Alberta
23180,2020-08-30,4818002,Fox Creek,RURAL,Not applicable,55,"980,000",664,0,48,Alberta
23181,2020-08-30,4818005,Grande Cache,RURAL,Not applicable,25,"170,000",190,5,48,Alberta
23182,2020-08-30,4818015,Greenview No. 16,RURAL,Not applicable,30,"877,000",393,0,48,Alberta
23183,2020-08-30,4818018,Valleyview,RURAL,Not applicable,45,"610,000",515,0,48,Alberta
23184,2020-08-30,4819006,Grande Prairie County No. 1,RURAL,Not applicable,390,"10,728,000","6,210",20,48,Alberta
23185,2020-08-30,4819008,Hythe,RURAL,Not applicable,10,"254,000",134,0,48,Alberta
23186,2020-08-30,4819009,Beaverlodge,RURAL,Not applicable,40,"679,000",471,0,48,Alberta
23187,2020-08-30,4819011,Wembley,RURAL,Not applicable,15,"148,000",65,0,48,Alberta
23188,2020-08-30,4819014,Sexsmith,RURAL,Not applicable,5,"53,000",34,0,48,Alberta
23189,2020-08-30,4819038,Peace River,RURAL,Not applicable,115,"1,936,000","1,812",15,48,Alberta
23190,2020-08-30,4819041,Smoky River No. 130,RURAL,Not applicable,15,"111,000",84,0,48,Alberta
23191,2020-08-30,4819048,Girouxville,RURAL,Not applicable,0,,,0,48,Alberta
23192,2020-08-30,4819049,Birch Hills County,RURAL,Not applicable,5,"21,000",18,0,48,Alberta
23193,2020-08-30,4819056,Rycroft,RURAL,Not applicable,10,"109,000",132,0,48,Alberta
23194,2020-08-30,4819058,Spirit River,RURAL,Not applicable,5,"35,000",34,0,48,Alberta
23195,2020-08-30,4819059,Saddle Hills County,RURAL,Not applicable,15,"187,000",110,5,48,Alberta
23196,2020-08-30,4819068,Fairview,RURAL,Not applicable,10,"808,000",486,0,48,Alberta
23197,2020-08-30,4819071,Peace No. 135,RURAL,Not applicable,0,,,0,48,Alberta
23198,2020-08-30,4819072,Berwyn,RURAL,Not applicable,0,,,0,48,Alberta
23199,2020-08-30,4819074,Grimshaw,RURAL,Not applicable,30,"309,000",224,0,48,Alberta
23210,2020-08-30,5900000,British Columbia - rural part undetermined CSD,RURAL,Not applicable,15,"568,000",254,0,59,British Columbia
23211,2020-08-30,5901003,Elkford,RURAL,Not applicable,5,,138,0,59,British Columbia
23212,2020-08-30,5901006,Sparwood,RURAL,Not applicable,15,"159,000",169,0,59,British Columbia
23213,2020-08-30,5901012,Fernie,RURAL,Not applicable,60,"417,000",629,0,59,British Columbia
23214,2020-08-30,5901017,East Kootenay A,RURAL,Not applicable,10,"272,000",199,0,59,British Columbia
23215,2020-08-30,5901019,East Kootenay B,RURAL,Not applicable,5,"74,000",47,0,59,British Columbia
23216,2020-08-30,5901022,Cranbrook,URBAN,Not applicable,200,"2,905,000","2,506",5,59,British Columbia
23217,2020-08-30,5901028,Kimberley,RURAL,Not applicable,30,"352,000",389,0,59,British Columbia
23218,2020-08-30,5901035,East Kootenay C,URBAN,Not applicable,20,"365,000",263,0,59,British Columbia
23219,2020-08-30,5901037,East Kootenay E,RURAL,Not applicable,5,,,0,59,British Columbia
23220,2020-08-30,5901039,Invermere,RURAL,Not applicable,45,"537,000",425,0,59,British Columbia
23221,2020-08-30,5901040,Radium Hot Springs,RURAL,Not applicable,20,"124,000",162,0,59,British Columbia
23222,2020-08-30,5901043,Canal Flats,RURAL,Not applicable,5,,21,0,59,British Columbia
23223,2020-08-30,5901046,East Kootenay F,RURAL,Not applicable,30,"425,000",422,5,59,British Columbia
23224,2020-08-30,5901048,East Kootenay G,RURAL,Not applicable,5,,20,0,59,British Columbia
23225,2020-08-30,5901806,Shuswap,RURAL,Not applicable,0,,,0,59,British Columbia
23226,2020-08-30,5903004,Creston,RURAL,Not applicable,20,"140,000",147,0,59,British Columbia
23227,2020-08-30,5903010,Central Kootenay A,RURAL,Not applicable,5,"39,000",28,0,59,British Columbia
23228,2020-08-30,5903011,Salmo,RURAL,Not applicable,5,"18,000",22,0,59,British Columbia
23229,2020-08-30,5903013,Central Kootenay B,RURAL,Not applicable,5,"33,000",35,0,59,British Columbia
23230,2020-08-30,5903015,Nelson,URBAN,Not applicable,110,"725,000",827,5,59,British Columbia
23231,2020-08-30,5903017,Central Kootenay C,RURAL,Not applicable,5,"23,000",,0,59,British Columbia
23232,2020-08-30,5903019,Slocan,RURAL,Not applicable,0,0,0,0,59,British Columbia
23233,2020-08-30,5903023,Kaslo,RURAL,Not applicable,10,"79,000",88,0,59,British Columbia
23234,2020-08-30,5903032,New Denver,RURAL,Not applicable,0,,,0,59,British Columbia
23235,2020-08-30,5903039,Central Kootenay D,RURAL,Not applicable,10,"132,000",92,0,59,British Columbia
23236,2020-08-30,5903041,Central Kootenay E,URBAN,Not applicable,15,"115,000",127,0,59,British Columbia
23237,2020-08-30,5903043,Central Kootenay F,URBAN,Not applicable,5,"16,000",29,0,59,British Columbia
23238,2020-08-30,5903045,Castlegar,RURAL,Not applicable,55,"1,372,000","1,001",5,59,British Columbia
23239,2020-08-30,5903047,Central Kootenay G,RURAL,Not applicable,0,,,0,59,British Columbia
23240,2020-08-30,5903050,Nakusp,RURAL,Not applicable,10,"124,000",89,0,59,British Columbia
23241,2020-08-30,5903052,Central Kootenay H,RURAL,Not applicable,20,"251,000",165,0,59,British Columbia
